cod_art,nom_art,isbn,autor,cod_edito,cod_colecc,cod_tema,precio_1
000275,EVITARLE MALOS PASOS A LA GENTE,,ARMANDO JOSE SEQUERA,001,001,055,2.0
000276,EL TIGRE LA RAIZ CERCANA DE LA ROSA,,ALFREDO ARMAS ALFONSO,093,001,112,4.0
000277,GRACIAS POR EL FUEGO,,MARIO BENEDETTI,009,001,184,2.0
000278,DE LOS DELITOS Y DE LAS PENAS,,CESARE BECCARIA,006,001,059,2.0
000279,HUMO,,IVAN TURGUENEF,464,001,184,3.0
000280,PLATERO Y YO,,JUAN RAMON JIMENEZ,476,001,184,2.0
000281,LA PESTE ESCARLATA Y OTROS CUENTOS,,JACK LONDON,031,001,184,2.0
000282,LOS JOROPEROS DEL CENTRO,,CESAR GEDLER,128,001,057,2.0
000283,POR AQUI PASO ZAMORA,,JOSE LEON TAPIA,430,001,110,2.0
000284,VELA DE ARMAS,,LUIS BRITTO GARCIA,477,001,184,2.0
000285,ANATOMIA DEL ESPIONAJE,,DOMINGO PASTOR PETIT,156,001,303,2.0
000286,LO QUE PASA ES QUE EL RINOCERONTE ES SORDO,,FRANCISCO DE ROSSON,128,001,055,3.0
000287,LA RUTA DE LOS ANCESTROS,,INGRID CHICOTE,470,001,184,3.0
000288,CONTRAPOSICIONES,,MARCO RAMIREZ MURZI,479,001,206,2.0
000289,FIJAR LA PATRIA EDUARDO BLANCO Y EL IMAGINARIO VENEZOLANO,,BEATRIZ GONZALEZ  STEPHAN,030,001,071,25.0
000290,LA VARIEDAD EL CAOS,,CARLOS SANDOVAL,128,001,071,5.0
000291,CABRE,,ALFREDO OULTON,228,001,012,10.0
000292,UNA ECONOMIA DE MERCADO PARA VENEZUELA,,EMETERIO GOMEZ,493,001,066,30.0
000293,CARLOS OTERO SU VIDA SU OBRA SU EPOCA,,JOSE RATTO CIARLO,019,001,012,20.0
000294,ESPECTACULO INTIMO 2,9789807391023,RAFAELA BIMBO,068,001,204,50.0
000295,J ARRAGA,,JUAN CALZADILLA,019,001,012,10.0
000296,LIBRO LP-CD,,,001,001,171,5.0
000297,CATECISMO DE CONFIRMACION,,ABELARDO BAZO CANELON,283,001,221,10.0
000298,TAROT OSHO ZEN,9788484451761,,337,001,317,40.0
000299,ORLANDO,,VIRGINIA WOLF,415,001,151,11.0
000300,LA SEÑORA DALLOWAY,,VIRGINIA WOOLF,415,001,151,11.0
000301,SHERLOCK HOLMES EL SIGNO DE LOS CUATRO,,ARTHUR CONAN DOYLE,415,001,192,12.0
000302,QUIDDITCH A TRAVES DE LOS TIEMPOS,9788498387926,J K ROWLING,167,001,136,25.0
000303,CRONICA DE UNA MUERTE ANUNCIADA,,GABRIEL GARCIA MARQUEZ,079,001,001,3.0
000304,VIVIR AMAR Y APRENDER,,LEO BUSCAGLIA,001,001,308,3.0
000305,MINUTOS DE SABIDURIA,,C TORRES PASTORINO,001,001,221,3.0
000307,EL ENFERMO IMAGINARIO EL MEDICO A PALOS,,MOLIERE,405,001,232,0.0
000308,EL ENFERMO IMAGINARIO EL MEDICO A PALOS,000308,MOLIERE,405,001,001,3.0
000309,CHIEF MODERN POETS OF BRITAIN AND AMERICA,,V.V. A.A,578,001,206,10.0
000310,CRIME STORIES FROM THE STRAND,,V.V. A.A,580,001,240,8.0
000311,STARS,,DAPHNE DAVIS,573,001,038,3.0
000312,BLACK DYNAMITE,,NAT FLEISCHER,001,001,254,3.0
000313,THE HUMAN COMEDY,,SAROYAN,001,001,071,3.0
000314,MISSING AND PRESUMED DEAD,,JOSEPH HAYES,565,001,299,4.0
000315,THE KING MUST DIE,,MARY RENAULT,565,001,184,4.0
000316,A HISTORY OF VENEZUELA,,GUILLERMO MORON,001,001,110,0.0
000317,THE DEVILS BED,,WILLI HEINRICH,001,001,184,3.0
00059,EL DERECHO COMO LENGUAJE,000259,JUAN RAMON CAPELLA,191,001,059,2.0
0060113596,THE SAYINGS OF CHAIRMAN MALCOLM,0060113596,MALCOLM FORBES,391,001,206,3.0
0060118873,THE METROPOLITAN MUSEUM OF ART,,HOWARD HIBBARD,391,001,012,25.0
0060142081,THE TELL TALE HEART,0060142081,JULIAN SYMONS,391,001,018,4.0
0150040342,THE EMPIRE BUILDERS,,RON W JOYCE MILTON,485,001,110,20.0
0316130141,PRINCE OF PEACE,0316130141,JAMES CARROL,581,001,172,4.0
0374278482,TORCH SONG,0374278482,ANNE ROIPHE,586,001,295,4.0
0385141718,BRIGHT FLOWS THE RIVER,0385141718,TAYLOR CALDWELL,391,001,172,5.0
0394491130,THE NATURE OF ALEXANDER,0394491130,MARY RENAULT,576,001,110,5.0
0394530152,THE LITTLE DRUMMER GIRL,0394530152,JOHN LE CARRE,579,001,172,4.0
0394536746,THE AQUITAINE PROGRESSION,0394536746,ROBERT LUDLUM,565,001,299,6.0
0394537602,THE WITCHES OF EASTWICK,0394537602,JOHN UPDIKE,327,001,184,5.0
0394543963,THE BOURNE SUPREMACY,0394543963,ROBERT LUDLUM,565,001,299,6.0
0394543971,THE ICARUS AGENDA,0394543971,ROBERT LUDLUM,565,001,299,8.0
0394544358,ELIZABETH I,0394544358,ANNE SOMERSET,579,001,110,0.0
0394715047,THE BULL FROM THE SEA,0394715047,MARY RENAULT,588,001,257,3.0
0395281601,THE ESTABLISHMENT,0395281601,HOWARD FAST,001,001,184,5.0
039535017,RIVER OF DREAMS,039535017,GAY COURTER,001,001,184,5.0
0395411599,THE BEACON AT ALEXANDRIA,0395411599,GILLIAN BRADSHAW,391,001,018,4.0
0396073735,SLEEPING MURDER,0396073735,AGATHA CHRISTIE,001,001,343,6.0
0399132414,PATRIOT GAMES,0399132414,TOMM CLANCY,565,001,184,4.0
0445041609,THE AFFAIR OF NINA B,0445041609,SIMMEL,589,001,351,3.0
044651280,WORD OF HONOR,,NELSON DE MILLE,574,001,184,8.0
044903007995,THE BOURNE LEGACY,044903007995,ROBERT LUDLUM,565,001,299,6.0
052001,VIAJE A LA SALCHICHA,,ROLDAN ESTEVA-GRILLET,010,001,219,10.0
0553114697,AN EXCHANGE OF EAGLES,0553114697,MICHAEL CRICHTON,573,001,091,3.0
06012962,WHAT HAPPENED,06012962,MERLE MILLER,391,001,184,5.0
0670326372,THE FOURTH PROTOCOL,0670326372,FREDERICK FORSYTH,574,001,299,6.0
0670548332,PERSONAL IMPRESSIONS,0670548332,ISAIAH BERLIN,574,001,071,3.0
0671400460,THE GREAT SHARK HUNT,0671400460,HUNTER THOMPSON,575,001,071,5.0
07102023,DEMOCRACIA EN LA TORMENTA 2 TOMOS,9789802449439,RAUL LEONI,288,001,211,60.0
08052024,BENEFICIOS DE COLOREAR MANDALAS,08052024,CAROLINA VAZQUEZ,001,001,014,20.0
08102023,ENCUENTROS FRENTE AL ESPEJO,,V.A,291,001,104,15.0
081020232,EL LIBRO DEL PAN DE JAMON ... Y OTROS PANES,,MIRO POPIC,019,001,105,30.0
0810906309,THE ART OF INDIA,0810906309,CALAMBUR SIVARAMAMURTI,546,001,012,45.0
081090666,THE NATIONAL AIR AND SPACE MUSEUM,,CDB BRYAN,343,001,309,35.0
0812831160,NOBLE LORD,0812831160,PETER LAUDER,587,001,184,4.0
0829704914,COMO VENCER EL TEMOR,0829704914,DON GOSSETT,467,001,014,2.0
0847805697,MEMPHIS,0847805697,BARBARA RADICE,577,001,247,10.0
0882250027,TOWER OF LONDON,0882250027,CHRISTOPHER HIBBERT,127,001,110,10.0
0882250167,VERSAILLES,0882250167,CHRISTOPHER HIBBERT,521,001,012,10.0
091082907400090000000010,EL SECRETO DE AMAR,,JOSH MCDOWELL,001,001,014,3.0
103012024061,REVISTA ESTAMPAS EDICIÓN 71,103012024061,VA,323,001,243,7.0
103022023122,REVISTA ESTAMPAS 70 ANIVERSARIO,103022023122,VA,323,001,243,8.0
13161083,HETEROTOPIA,13161083,V.A,039,001,227,8.0
135371969,IONESCO,,PHILIPPE SENART,403,001,018,4.0
1360270,PEDRO Y JUAN,1360270,GUY DE MAUPASSANT,464,001,194,2.0
139861968,LAWRENCE DE ARABIA,,ROBERT PAYNE,031,001,184,2.0
1978816,EL CIRCULO DE LOS FUEGOS,1978816,JACQUES LIZOT,128,001,110,5.0
20102020,GRIMORIO DE ALTA MAGIA,,MARTHA ROSENTHAL,379,001,084,25.0
210,OSWALDO VIGAS (FRANCÉS),9802161128,GASTON DIEHL,001,001,001,80.0
211,VENEZUELAN ISLANDS OF THE CARIBBEAN,,V.V.A.A,001,001,001,60.0
212,MEMORIA CRITICA,,ALEJANDRO OTERO,001,001,001,40.0
213,PINTURA VIRREYNAL. ARTE Y TESOROS DEL PERU,,V.V.A.A,001,001,001,60.0
214,REVERON LA MIRADA LUCIDA,,JUAN CARLOS PALENZUELA,001,001,001,150.0
215,ESCULTURA EN VENEZUELA 1960-2002,9800784349,JUAN CARLOS PALENZUELA,001,001,001,150.0
216,VASARELY,,GASTON DIEHL,001,001,001,95.0
217,FERNANDO DE ZYSZLO,9589532713,VV.AA,001,001,001,120.0
218,EL ARQUETIPO ICONOGRAFICO DE BOLIVAR,,ALFREDO BOULTON,001,001,001,135.0
219,EL ROSTRO DE BOLIVAR,,ALFREDO BOULTON,001,001,001,100.0
220,ICONOGRAFÍA DEL LIBERTADOR,,ALFREDO BOULTON,001,001,001,20.0
221,EL ARTE EN EL GURI,,ALFREDO BOULTON,001,001,001,60.0
222,JOAN MIRO,,ROSA MARIA MALET,207,001,012,20.0
223,LA DIFERENCE,272911131,SOTO,001,001,001,25.0
224,VASARELY IV,,,001,001,001,300.0
225,JUEGOS Y JUGUETES POPULARES Y TRADICIONALES DE VENEZUELA,980076609,CECILIA FUENTES/DARÍA HERNÁNDEZ,001,001,001,20.0
226,LA MIRADA DEL OTRO: VIAJEROS EXTRANJEROS EN LA VENEZUELA DEL SIGLO XIX,,ELIAS PINO ITURRIETA/PEDRO ENRIQUE CALZADILLA,001,001,001,80.0
227,SALON PIRELLI DE JOVENES ARTISTAS 1993,,V.V.A.A,001,001,001,50.0
228,CABALLOS ESCULTURA Y GRANDES PAPELES 2003-2006,,ALIRIO PALACIOS,001,001,001,120.0
229,ALIRIO PALACIOS,,EUGENIO MONTEJO,001,001,001,300.0
230,REACCION Y POLEMICA GALERIA DE ARTE NACIONAL EN EL ARTE VENEZOLANO,9806420209,,001,001,001,20.0
230381967,LA NECESIDAD DEL ARTE,230381967,ERNST FISCHER,413,001,012,2.0
231,"WALLIS, DOMINGUEZ, GUINAND. ARQUITECTOS PIONEROS DE UNA EPOCA",9806420098,,001,001,001,45.0
232,DIARIOS VENEZOLANOS,,FERDINAND BELLERMANN ,001,001,001,160.0
233,EDGAR SANCHEZ,,FEDERICA PALOMERO,001,001,001,100.0
234,ARTE EN VENEZUELA 1838-1958,9800774211,JUAN CARLOS PALENZUELA,001,001,001,150.0
235,BARBARO EXPRESIONES EMOTIVAS,,,001,001,001,70.0
236,CARUNCHO,,"CAMILO JOSE CELA, JOSE LUIS MORALES Y MARIN",001,001,001,60.0
237,FLUXUS,,,001,001,001,160.0
238,FOTOGRAFIAS,,ALFREDO BOULTON,001,001,001,150.0
239,"HISTORIA DE LA PINTURA EN VENEZUELA (TOMO I, PRIMERA EDICIÓN)",,ALFREDO BOULTON,001,001,001,60.0
240,LUCA BRAY,,,001,001,001,60.0
24032024,STORIA DELL AGRICOLTORA EUROPEA,,VARIOS,461,001,298,20.0
241,OBRAS MAESTRAS IMPRESIONISTAS Y POSTIMPRESIONISTAS,,V.V.A.A,001,001,001,20.0
241891998,ANTOLOGIA POETICA,241891998,FEDERICO GARCIA LORCA,027,001,206,5.0
242,RUBAIYAT,,OMAR KHAYYAM (TRAD. MIMI HERRERA USLAR),001,001,001,60.0
243,CABRE,,ALFREDO BOULTON,001,001,001,150.0
244,BARCELONA ART NEW YORK,,V.V.A.A,001,001,001,30.0
245,BOTERO DIBUJOS,9802720127,MUSEO DE ARTE CONTEMPORÁNEO DE CARACAS SOFÍA IMBER,001,001,001,30.0
246,BOTERO. DIBUJOS 1980-1985,,MUSEO DE ARTE CONTEMPORÁNEO DE CARACAS,001,001,001,45.0
247,BOTERO. DONACIÓN DEL ARTISTA,9802721751,MUSEO DE ARTE CONTEMPORÁNEO DE CARACAS SOFÍA IMBER,001,001,001,55.0
247271963,LA SEGUNDA GUERRA MUNDIAL,247271963,JOSE FERNANDO AGUIRRE,441,001,115,25.0
248,CHEMA MADOZ OBJETOS 1990-1999,,"ANA CELA, PALOMA CASTELLANOS",001,001,001,120.0
249,ILÍADA,8408036572,HOMERO,001,001,001,12.0
2498206470976,EN BUSCA DEL TIEMPO PERDIDO 5 LA PRISIONERA,2498206470976,MARCEL PROUST,012,001,139,10.0
2498306471477,EN BUSCA DEL TIEMPO PERDIDO 6 LA FUGITIVA,2498306471477,MARCEL PROUST,012,001,139,10.0
250,GOYA Y LAS MUJERES,,NATACHA SESEÑA,001,001,001,50.0
251,EN BUSCA DE LO SUBLIME,,SILVIA HERNANDEZ DE LASALA,001,001,001,200.0
252,LAS HORAS: ARTES VISUALES DE AMÉRICA LATINA CONTEMPORÁNEA (BILINGÜE) ,,HANS-MICHAEL HERZOG / SEBASTIAN LOPEZ/FELICITAS RAUSCH,001,001,001,35.0
253,SOTO,,,001,001,001,350.0
254,CIEN AÑOS DE SOLEDAD,254,GABRIEL GARCIA MARQUEZ,001,001,172,10.0
25920063984,VENEZUELAN FESTIVALS AND TRADITIONS TAMBORES,25920063984,CARLOS CRUZ DIEZ,100,001,012,5.0
276001969,LA HOJA ROJA,276001969,MIGUEL DELIBES,405,001,184,3.0
2825870,CARTAS DE MI MOLINO,2825870,A DAUDET,464,001,219,2.0
2891970,LA MUERTE DE IVAN ILICH,2891970,LEON TOLSTOI,405,001,194,2.0
290,BARRIOS,,JUAN ROHL,019,001,202,10.0
2902906099,VENEZUELA LOS LLANOS,,GERAR SIOEN VOLKMAR VARESCHI,351,001,039,12.0
300211965,LAS VACACIONES DE MAIGRET,300211965,SIMENON,001,001,193,2.0
3085540501328,PLUMAS Y PICOS DE VENEZUELA CALENDARIO 2024,3085540501328,VARIOS AUTORES,001,001,104,13.0
3085540501329,PARQUE NACIONAL CANAIMA CALENDARIO 2024,3085540501329,VARIOS AUTORES,001,001,104,15.0
340702000,DAISY MILLER . ,340702000,HENRY JAMES,027,001,184,10.0
34256568,LA NOMENCLATURA CARAQUEÑA,34256568,RAFAEL VALERY S,019,001,104,10.0
349201982,UN MORROCOY EN EL INFIERNO,,MIGUEL OTERO SILVA,400,001,129,5.0
3894502843,INTERIOR DESIGN,3894502843,V.A,237,001,247,20.0
404921972,EL DESPRECIO,404921972,A MORAVIA,156,001,184,3.0
41551968,OBRAS MAESTRAS,,ALPHONSE DAUDET,386,001,172,4.0
4451970,EL JUGADOR,,FEDOR DOSTOIEVSKI,405,001,184,2.0
45863026385,THE ROCKN ROLL YEARS,45863026385,V.A,298,001,171,10.0
4893311247,BEYOND GRAPHIC DESIGN,4893311247,VA,446,001,011,20.0
4893311263,JONES & JONES IDEAS MIGRATE PLACES RESONATE,4893311263,VA,446,001,011,20.0
4941970,RELATOS,,STENDHAL,405,001,219,2.0
6711970,EL ASTILLERO,6711970,JUAN CARLOS ONETTI,405,001,184,3.0
707121071,50 VACAS GORDAS,707121071,ISAAC CHOCRON,128,001,184,5.0
7071210711,LA MALA VIDA,7071210711,SALVADOR GARMENDIA,128,001,172,10.0
74521959,GALERIAS DE EUROPA,,VA,488,001,012,35.0
7506144900235,EL GRAN BOSTEZO,7506144900235,MONIKA SPANG Y SONJA BOUGAEVA,001,001,001,15.0
7509991260736,LA ELECCION,7509991260736,OG MANDINO,373,001,014,3.0
7591524003163,DIARIO DEL ENANO,7591524003163,EDUARDO LIENDO,011,001,184,5.0
7591524004238,DICIEMBRE SUPER ALBUM,7591524004238,LILIANA BODOC,011,001,151,10.0
7591524005259,LAS VOCES SECRETAS EL NUEVO CUENTO VENEZOLANO,9802757683,ANTONIO LOPEZ ORTEGA,011,001,152,4.0
7591524005327,CUANDO TE LLAMAS PRINCESA,7591524005327,ELSA BORNEMANN,011,001,136,6.0
7591524006102,AMORCITO CORAZON,7591524006102,LAUREANO MARQUEZ,006,001,152,5.0
7591524006119,LAS 12 CARAS DEL AMOR,7591524006119,MARIANA REYES,006,001,152,2.0
7591524006126,UNISEX,7591524006126,CARLOS FLORES,006,001,184,3.0
7591524006133,OLOR A ROSAS INVISIBLES,7591524006133,LAURA RESTREPO,006,001,091,5.0
7591524006270,CONTRAESPEJISMO,9789802758517,EDUARDO LIENDO,011,001,152,5.0
7591524006577,DEL DULCE MAL,7591524006577,HARRY ALMELA,006,001,206,6.0
7591524006584,TODO POR UN ORGASMO,7591524006584,ROMULO APONTE,006,001,226,2.0
7591524006676,COCINA SENTIMENTAL,7591524006676,MARUJA DAGNINO,006,001,172,3.0
7591524006867,BARRY WHITE NO ES EL UNICO QUE SABE DE AMOR,7591524006867,ROBERTO ECHETO,006,001,151,5.0
7591524007055,EL ABRAZO DEL TAMARINDO,7591524007055,MILAGROS SOCORRO,011,001,172,10.0
7591524008366,CUARTEL DE INVIERNO,7591524008366,OSCAR MARCANO,011,001,172,5.0
7591524008397,LA PICARDIA DEL VENEZOLANO O EL TRIUNFO DE TIO CONEJO,7591524008397,AXEL CAPRILES M.,175,001,227,5.0
7591524008410,ALEJO CARPENTIER TEORIA Y PRACTICA DEL BARROCO Y LO REAL MARAVILLOSO,7591524008410,ALEXIS MARQUEZ RODRIGUEZ ,175,001,236,25.0
7591524008441,LUNA NUEVA,7591524008441,STEPHENIE MEYER,011,001,017,5.0
7591524008502,AMANECER,7591524008502,STEPHENIE MEYER,011,001,190,2.0
7591524008540,LA CARPA Y OTROS CUENTOS,7591524008540,FEDERICO VEGAS,001,001,001,18.0
7591524008557,EL ULTIMO FANTASMA,7591524008557,EDUARDO LIENDO,011,001,139,5.0
7591524010628,LAS PERIPECIAS INEDITAS DE TEOFILUS JONES,9789801502517,FEDOSY SANTAELLA,011,001,152,8.0
7591524010703,EL ROUND DEL OLVIDO,7591524010703,EDUARDO LIENDO,011,001,172,6.0
7591524010758,EL RAPTO DE LA ODALISCA,7591524010758,MARIANELA BALBI,006,001,250,5.0
7591524011045,GLAMOUR PARA LLEVAR,7591524011045,MARGARITA ZINGG Y MARIO ARANAGA,006,001,003,12.0
7591524011533,LAS KUITAS DEL HOMBRE MOSCA,9789801503255,EDUARDO LIENDO,011,001,162,12.0
7591524011540,EL COCODRILO ROJO MASCARADA,7591524011540,EDUARDO LIENDO,011,001,172,4.0
7591524011656,LA SEGUNDA VIDA DE BREE TANNER,7591524011656,STEPHENIE MEYER,011,001,172,5.0
7591524011762,LA VASTA BREVEDAD ANTOLOGIA DEL CUENTO VENEZOLANO DEL SIGLO XX,7591524011762,ANTONIO LOPEZ ORTEGA /CARLOS PACHECO /MIGUEL GOMES,011,001,055,20.0
7591524011779,EL ARTE DE LA RESURRECCION,7591524011779,HERNAN RIVERA LETELIER,011,001,184,5.0
7591524012875,VIDA EN EQUILIBRIO,7591524012875,NORELYZ RODRIGUEZ,006,001,308,3.0
7591524012882,SABLES Y UTOPIAS,7591524012882,MARIO VARGAS LLOSA,006,001,045,4.0
7591524013490,GLAMOUR PARA NOVIAS,7591524013490,MARGARITA ZINGG Y MARIO ARANAGA,006,001,003,10.0
7591524013599,TRAICIONES DE LA MEMORIA,7591524013599,HECTOR ABAD FACIOLINCE,011,001,184,5.0
7591524013773,EL AÑO DE SAEKO,9789801505501,KYOICHI KATAYAMA,011,001,172,8.0
7591524013803,LOS ENAMORAMIENTOS,9789801505532,JAVIER MARIAS,011,001,151,10.0
7591524014084,EL RUIDO DE LAS COSAS AL CAER,9789801505808,JUAN GABRIEL VASQUEZ,011,001,172,5.0
7591524014893,PERSONAS,7591524014893,CARLOS FUENTES,011,001,172,3.0
7591524014930,EL TANGO DE LA GUARDIA VIEJA,9789801506416,ARTURO PEREZ REVERTE,011,001,151,10.0
7591524015029,HABLAR SOLOS,9789801506751,ANDRES NEUMAN,011,001,151,3.0
7591524015333,DE QUE VA EL CUENTO ANTOLOGIA DEL RELATO VENEZOLANO 2000-2012,9789801507031,CARLOS SANDOVAL,011,001,152,4.0
7591524015371,EL AZAR DE LA MUJER RUBIA,7591524015371,MANUEL VICENT,011,001,184,10.0
7591524015388,PENSAR EL SIGLO XX,7591524015388,TONY JUDT & TIMOTHY SNYDER,172,001,110,5.0
7591524015432,FEDERICO EN SU BALCON,9789801507116,CARLOS FUENTES,011,001,151,9.0
7591524015494,EN SUEÑOS MATARAS,9789801507185,FEDOSY SANTAELLA,011,001,152,10.0
7591524015500,EL POLVO DE LOS MUERTOS,9789801507192,NORBERTO JOSE OLIVAR,011,001,152,10.0
7591524015531,EL FRANCOTIRADOR PACIENTE,9789801507222,ARTURO PEREZ REVERTE,011,001,172,5.0
7591524015630,"CLASES DE LITERATURA BERKELEY, 1980",7591524015630,JULIO CORTAZAR,011,001,139,6.0
7591524015654,CORTAZAR DE LA A A LA Z,7591524015654,AURORA BERNARDEZ Y CARLES ALVAREZ GARRIGA,011,001,021,6.0
7591524015791,MALA INDOLE CUENTOS ACEPTADOS Y ACEPTABLES,7591524015791,JAVIER MARIAS,011,001,151,10.0
7591524015838,EL OFICIO DE EDITOR,9789801507529,JAIME SALINAS,011,001,151,12.0
7591601007015,LA FUERZA DEL AMOR,7591601007015,MARITZA PINO VILLEGAS,001,001,131,12.0
7591601900170,LA MORROCOYA FORTUNA,7591601900170,MARITZA PINO VILLEGAS,001,001,131,12.0
7591601900248,QUE BUENO ES TENER AMIGOS,7591601900248,MARITZA PINO VILLEGAS,001,001,131,12.0
7592265000473,CRONICA DE CARACAS,7592265000473,ARISTIDES ROJAS,089,001,052,6.0
7592265001913,TERESA DE LA PARRA VOLUMEN 23,7592265001913,MARIA FERNANDA PALACIOS,089,001,018,10.0
7594000673027,SUEÑOS Y MEMORIAS,7594000673027,DANIELA CHAPPARD,052,001,104,30.0
7594000675762,VENEZUELA REPUBLICA DEMOCRATICA,,FELIX OTAMENDI OSORIO TOMAS STRAKA,426,001,211,15.0
7599314000064,DEVELAMOS LAS MARCAS PREFERIDAS POR EL CONSUMIDOR,7599314000064,PUBLICIDAD Y MERCADEO,068,001,243,5.0
7599314000071,LA BUENA FORTUNA QUE NOS TRAE LA BANCA,7599314000071,PUBLICIDAD Y MERCADEO,068,001,243,5.0
7599314000088,TE REVELAMOS QUIENES PIENSAN FUERA DE LA CAJA,7599314000088,PUBLICIDAD Y MERCADEO,068,001,243,5.0
7599314000095,CON ESTA EDICION EN ESTAS NAVIDADES TU PUEDES SER SANTA,7599314000095,PUBLICIDAD Y MERCADEO,068,001,243,5.0
7599314000101,AGARRANDO FUERZAS,7599314000101,PUBLICIDAD Y MERCADEO,068,001,243,5.0
7599314000118,LA INDUSTRIA  AUTOMOTRIZ SALE A FLOTE,7599314000118,PUBLICIDAD Y MERCADEO,068,001,243,5.0
7599314000125,EL OLIMPO DE LAS MARCAS,7599314000125,PUBLICIDAD Y MERCADEO,068,001,243,5.0
7599314000132,EL SECTOR DE LAS TELECOMUNICACIONES,7599314000132,PUBLICIDAD Y MERCADEO,068,001,243,5.0
7705969003392,ESTUCHE MARIAN ROJAS ESTAPE,7705969003392,MARIAN ROJAS ESTAPE,270,001,014,41.0
7706894201716,CRONICA DE UNA MUERTE ANUNCIADA,7706894201716,GABRIEL GARCIA MARQUEZ,235,001,267,7.0
7706894201839,EL CORONEL NO TIENE QUIEN LE ESCRIBA,7706894201839,GABRIEL GARCIA MARQUEZ,235,001,148,7.0
7706894201846,CIEN AÑOS DE SOLEDAD,7706894201846,GABRIEL GARCIA MARQUEZ,235,001,148,7.0
7706894224814,MEMORIA DE MIS PUTAS TRISTES,9788417127503,JULES VERNE,001,001,001,10.0
7706894245048,OTELO,7706894245048,WILLIAM SHAKESPEARE,235,001,232,3.0
7798083703736,AGENDA CHUICK,7798083703736,,052,001,286,15.0
789375719136,LAS PALABRAS DEL SILENCIO,9798323719136,VALENTINA MEDINA,133,001,056,20.0
789843841520,EL DOCTOR JOSE MARIA VARGAS . UN HEROE DE LA PAZ,9843841521,MARLENE ARTEAGA QUINTERO - JORGE MANSILLA,082,001,131,8.0
7942002800,OBRA POETICA,7942002800,ARMANDO ROJAS GUARDIA,090,001,206,10.0
8002575540,PIRILUMPO,,VELIA BOSCH,010,001,131,5.0
8003791980,ICTIOLOGIA MARINA,8003791980,FERNANDO CERVIGON,068,001,258,30.0
80207,SEMBLANZA DE AIME BONPLAND,80207,CARMEN ELENA NUÑEZ DE STEIN,068,001,012,13.0
803834357,ILLUSTRATORS 23,803834357,V.A,297,001,012,20.0
812672,AMAR VERBO INTRANSITIVO,812672,MARIO DE ANDRADE,129,001,172,3.0
820730,TOMA MI LANZA BAÑADA DE PLATA,820730,JOSE VICENTE ABREU,128,001,172,2.0
823342,PALABRA VIVA,823342,CARLOS AUGUSTO LEON,128,001,172,3.0
8400071255,AL FILO DEL AGUA,8400071255,AGUSTIN YAÑEZ,056,001,184,20.0
8401304040,NINGUN JURADO LES CONDENARIA,8401304040,IRWIN SHAW,156,001,219,4.0
8401330319,O LLEVARAS LUTO POR MI,8401330319,DOMINIQUE LAPIERRE LARRY COLLINS,156,001,110,3.0
8401410509,ARCHIPIELAGO GULAG,,ALEXANDR SOLJENITSIN,156,001,211,2.0
8402053866,AGATA OJO DE GATO,8402053866,J.M. CABALLERO BONALD,031,001,184,3.0
8402061451,ECUE YAMBAO,8402061451,ALEJO CARPENTIER,031,001,184,2.0
8402077889,TORTILLA FLAT,8402077889,JOHN STEINBECK,031,001,184,2.0
8402078168,FABULAS,,LUIS GOYTISOLO,031,001,206,5.0
8402081231,PIGMALION,,GEORGE BERNARD SHAW,031,001,151,2.0
8402082858,TODO UBU,8402082858,ALFRED JARRY,031,001,139,4.0
8402086659,SOBRE MI CABEZA,,JAMES BALDWIN,031,001,184,4.0
8403000723,TEATRO COMPLETO,,SCHILLER,006,001,232,4.0
8408018833,CRIMEN Y CASTIGO,8408018833,FIODOR DOSTOIEVSKI,089,001,001,6.0
8408036548,DON QUIJOTE DE LA MANCHA TOMO I,8408036548,MIGUEL DE CERVANTES,089,001,001,6.0
8408036556,DON QUIJOTE DE LA MANCHA TOMO II,8408036556,MIGUEL DE CERVANTES,089,001,001,6.0
840803667,DECAMERON,840803667,GIOVANNI BOCCACCIO,089,001,001,6.0
8408036688,ROBINSON CRUSOE,8408036688,DANIEL DEFOE,089,001,199,7.0
8408044249,EL RETRATO DE DORIAN GRAY,8408044249,OSCAR WILDE,001,001,001,8.0
8408044397,UN AMOR DE SWANN,,MARCEL PROUST,139,001,184,5.0
8408044400,POESIA,8408044400,RUBEN DARIO,089,001,207,4.0
8410018008660,RETRATOS REALES E IMAGINARIOS,8410018008660,ALFONSO REYES,031,001,138,4.0
8410018044873,TIEMPO DE ABRAZAR,8410018044873,JUAN CARLOS ONETTI,031,001,056,5.0
8420424234,PEQUEÑOS CUENTOS MISOGINOS,8420424234,PATRICIA HIGHSMITH,011,001,055,10.0
842043695,LA RANA SOLITARIA,842043695,ERWIN MOSER,011,001,136,4.0
8420600261,ESTUDIOS DE PSICOPATOLOGIA SEXUAL,8420600261,CARLOS CASTILLA,012,001,214,4.0
8420600458,GRECIA 3 HISTORIA ILUSTRADA,8420600458,,012,001,110,4.0
8420600563,ETRURIA Y ROMA 4 HISTORIA ILUSTRADA,8420600563,,012,001,110,4.0
8420601411,OPUS 100,8420601411,ISAAC ASIMOV,012,001,172,4.0
8420601586,EL BANQUERO ANARQUISTA Y OTROS CUENTOS DE RACIOCINIO,8420601586,FERNANDO PESSOA,012,001,138,2.0
